"Data Source","World Development Indicators",

"Last Updated Date","2024-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Canada","CAN","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.07055917855055","3.43898228659747","3.52258599218212","3.00090381572701","2.72756106313894","2.73269352139876","2.91417520171126","2.6198250676793","2.50302808320865","2.47333995940333","2.61315521575908","2.55066076481544","2.41632484529963","2.50557341686561","2.6875088351853","3.03128261740732","2.76595125172163","2.64619961223045","2.83667135750062","2.69087121340212","2.38829762679855","2.52158845613278","2.27878313097071","2.05825653655275","2.11205072382996","2.43670056867346","2.57264908494472","2.71181313755512","2.68069837358278","2.83780904726248","3.05419869458767","3.09071632150327","","",
"Canada","CAN","Internally displaced persons, new displacement associated with conflict and violence (number of cases)","VC.IDP.NWCV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval","VA.PER.RNK.LOWER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","","87.0646743774414","","86.5671615600586","","87.5621871948242","89.0547256469727","90.3846130371094","88.461540222168","88.461540222168","87.0192337036133","87.0192337036133","87.6777267456055","84.8341217041016","87.7934265136719","89.2018814086914","90.1408462524414","88.6699523925781","89.6551742553711","89.6551742553711","89.6551742553711","89.3203887939453","88.4057998657227","88.8888854980469","88.8888854980469","87.9227066040039","",
"Canada","CAN","Travel services (% of commercial service exports)","TX.VAL.TRVL.ZS.WT","41.923712698056","49.8839296107899","51.550192907545","51.711017917463","51.3993069858277","51.7478395915591","51.4714690876929","58.1855912440805","50.7801779263804","48.8702510729835","49.3171620982323","48.2865413348088","47.078014003704","46.8713602331689","41.7732479941564","42.1870191462496","39.7286600650957","38.7935290773556","37.3685811731148","36.0843095028465","35.8002548384836","32.5726500057527","33.188136788454","32.9267667315681","33.3491023635908","33.80284487808","37.0712465576323","34.7147212976743","34.022406854027","33.5910114124233","35.5723135888279","35.3146144698777","33.9333691277449","32.2574281280497","31.8549617661064","32.4853839886893","31.2023635475354","29.7399253840022","29.1672656684721","29.4224550346934","27.4494961101593","27.913840236281","26.7430849006335","23.9952108745495","25.0654563934405","23.1743288815012","22.410198436347","22.4067729426787","21.1967496770658","20.3553388875919","21.0223095051556","20.1063035914258","22.2697275747602","22.6532430972403","23.5962196998749","24.2474193816094","26.2840616276351","26.834375515827","26.2118592144799","26.1790511670845","14.250540040936","13.0165792907836","21.2104592550343","26.6203268940175",
"Canada","CAN","Commercial service exports (current US$)","TX.VAL.SERV.CD.WT","1029833451.58334","910795070.669403","976310026.220696","1048472600.87441","1147594581.33456","1280311783.76097","1452238163.3291","2005231661.88952","1701704002.11024","1955351234.49874","2287612139.90046","2473206605.57412","2606448612.81911","3041013999.63481","3912066477.47558","4008030969.4266","4675514066.08764","4677832760.89113","5132332716.1245","6169693633.05655","7114839076.78549","8654207705.4009","8435531298.31289","9150850236.76238","9718157326.88759","10257020173.1499","11411165498.5448","12584213347.9119","15086630689.9807","16800137184.5692","17877759903.5918","19016405191.6185","19295589254.5907","20329307979.5292","21912899575.9245","24370255007.194","27583085682.3675","29655501769.7712","32274063990.7858","34677141231.5972","39253193047.7322","38056026790.0183","39943614813.8171","44183360335.9706","51974068240.7076","58921423463.8902","64950534194.1975","69643620651.5494","73910753309.2947","67516535499.3506","75299835453.5355","83747376409.4141","90509229740.7235","92199898735.1917","91455837849.7512","83781108145.9862","86270897894.7491","93473713110.2888","104034001066.102","113915132716.005","97539905243.5068","117531640851.671","131470821649.041","144453302679.068",
"Canada","CAN","Merchandise exports by the reporting economy (current US$)","TX.VAL.MRCH.WL.CD","5825400000","6101600000","6199100000","6756200000","8041500000","8462600000","9953000000","10974600000","13069200000","14291800000","16748600000","18371100000","21165000000","26435400000","34512700000","34075700000","40599200000","43555100000","48430600000","58299000000","67733100000","72727400000","71240100000","76746600000","90295300000","90781600000","89709400000","98107800000","116414000000","120674000000","126441000000","126151000000","133441000000","140742000000","161261000000","190175000000","200139000000","213022000000","211355000000","237338000000","275130000000","261286000000","252214000000","271601000000","315869000000","360742000000","388295000000","420326000000","456391000000","316465000000","387504000000","451456000000","455166000000","458172000000","475234000000","408368000000","389600000000","418789000000","447671000000","446098000000","390144000000","","","",
"Canada","CAN","Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports)","TX.VAL.MRCH.R4.ZS","0.284958972774402","0.308115904025174","0.220999822554887","0.281223172789438","0.180314617919542","0.160707111289675","0.213001105194414","0.167659869152406","0.248676277048327","0.175625183671756","0.631694589398517","0.69239185459771","0.478620363808174","0.52921461373764","0.972975165663654","1.21259431207576","0.920954107470098","1.26873775975718","0.94878031657671","0.855246230638604","1.2079766022816","1.23832283293504","1.81779643768046","1.25868768127839","1.1916456338259","0.852595680181887","0.632486673637322","0.703715708638865","0.794996611186369","0.876273934206374","0.837373814950451","0.697529819558307","0.57705427275545","0.473020348323315","0.508887990711021","0.576491125120337","0.548380416022265","0.659262372202073","0.432311130517329","0.440688552563011","0.426539849889143","0.350853772494508","0.313976879554664","0.313614152746124","0.276299835374791","0.347930389031496","0.369489575194118","0.487357453500378","0.655559683692273","0.842236638490828","0.512819087544903","0.436511679543521","0.50123822056129","0.403555901495508","0.385173884233872","0.378217372321044","0.351560736652977","0.350041655344338","0.352457005256092","0.471140133109765","0.547198239368028","","","",
"Canada","CAN","Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports)","TX.VAL.MRCH.OR.ZS","5.91204037490988","8.15032122721909","7.30105983126583","7.45389420088215","8.01218678107318","7.06874955687377","7.77956395056767","6.36743024802726","5.94910170477152","5.5122517807414","6.70205270888313","6.63814360598984","5.81573352232459","5.73549104609728","7.48970668768308","7.65912365703419","6.25800508384402","6.24289692825869","6.40483495971555","5.69666718125525","7.62743769294481","7.42649950362587","7.5835098490878","6.8219308738107","5.94704264784546","5.20579060073848","4.79503820112497","5.02936565696102","5.61812565100729","4.65154959652272","4.84084159925894","4.64966663692668","4.80443695342132","3.91317615405961","4.01762861116251","4.61555745825279","4.4473857432336","4.39222181963707","3.34480635626729","3.13956180888435","3.38696466361356","3.5062305140727","3.47518513881069","3.85225347955273","4.58853081530634","5.03502838205698","5.9215198233302","6.95896082064874","8.03545769701856","9.38819101259223","9.41059075261159","9.94849168069535","10.1287818446457","9.99577157683141","9.13467342866882","9.81698791457705","9.89096174794661","9.87992342038592","10.3220086286581","9.66052090885859","10.6707475078433","","","",
"Canada","CAN","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","24.0715893122717","23.7058931651352","22.7375188121932","23.227339304779","21.3456880157915","21.3369212304979","21.2363811259702","18.2640812983071","20.3703582365055","16.9850578218137","15.3308884670693","16.1031361106762","15.3534722725458","13.6580390789927","13.6483686519925","13.1587704203231","11.8217970776498","12.2409347061256","13.8568021128994","11.702964780654","9.72105869963591","9.22092086018071","8.83693441142194","8.45044532055589","8.45809485865031","8.52781666784847","8.65953147545503","9.05696196803814","8.46457276593594","7.71331432499954","7.18879882809228","6.01838427444729","5.88975359365213","6.69255405328772","6.12078323334853","5.94187552205493","5.31048193630592","4.44212142179388","4.61309970982318","4.5763397781131","4.44360609524797","4.45212340428914","5.46924018318962","5.85003684469677","7.96768372439263","9.24435217999991","8.25104308459543","7.10416068916213","7.99427194909637","8.7097407762028","7.27699468961734","6.97314384892527","7.06901814566853","7.07782826449341","6.85096938677528","7.31666886721892","7.53044628928381","7.03926004575152","8.33821333239056","8.94646156587155","7.68984552984373","7.31780917533371",
"Canada","CAN","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","","","8.78781587742788","5.0246924483559","4.96141517352278","5.08876133658409","4.8380132372622","5.2872589460858","5.1343535345561","5.40691125323815","6.04494386465514","7.13809600175385","8.59324742687636","9.78095975037258","15.7984143067848","16.5125895237941","13.8114537144438","12.5225069799908","10.9241382530573","13.2093613334618","14.2782916335286","13.8409554215054","14.3353531918953","13.759514794723","13.1029416592401","14.0507464018535","9.65404705252112","10.1008578319833","9.00305383476602","9.1855853787745","9.98614938509996","10.783301440987","10.3028321839473","10.5027688679219","9.68688124373483","9.11003445292849","10.4794606794617","10.1852291084557","8.23662529510941","8.48546537418759","14.097379549686","15.3001928011191","12.6185161385063","16.1206014067341","17.7567638842642","21.4038513666457","21.1379598727868","22.1140329189937","29.1358336622959","24.4206443987166","25.3243673228047","27.4324660090794","25.624190392384","26.361569817347","28.8930710605179","20.6034302087075","17.6256219682134","21.9517954420132","24.0190349725915","24.0811488757867","19.3307759502853","25.8660685959949","32.4926957361725","27.2736533877602",
